dns.id	ip.src	ip.dst	frame.time_epoch	dns.qry.type	dns.qry.name.len	dns.qry.name	frame.len	dns.resp.ttl	dns.cname	dns.a	dns.aaaa	dns.txt
"0x00001fc6"	"187.124.15.148"	"187.124.245.123"	"1505818670.451250000"	"16"	"46"	"1.ehz.qfhz.pnfnyrzrqvn.pbz.m.06.s.sophosxl.net"	"150"	"10"				"w u h 2 0	#ecaf8a247a9b7dbe"
"0x00002536"	"203.182.164.218"	"187.124.15.148"	"1505818670.452274000"	"16"	"35"	"236.189.64.185.ip.06.s.sophosxl.net"	"112"	"10"				""
"0x0000a15d"	"203.182.110.182"	"187.124.15.148"	"1505818670.452373000"	"16"	"35"	"168.114.194.18.ip.06.s.sophosxl.net"	"112"	"10"				""
"0x000016ae"	"187.124.15.148"	"187.124.245.123"	"1505818670.452384000"	"16"	"35"	"236.189.64.185.ip.06.s.sophosxl.net"	"112"	"10"				""
"0x00003bd7"	"187.124.15.148"	"187.124.245.123"	"1505818670.452487000"	"16"	"35"	"168.114.194.18.ip.06.s.sophosxl.net"	"112"	"10"				""
"0x00000a77"	"203.182.164.218"	"187.124.15.148"	"1505818670.462153000"	"16"	"33"	"9.152.34.176.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x00007a55"	"187.124.15.148"	"187.124.245.123"	"1505818670.462264000"	"16"	"33"	"9.152.34.176.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x000048d9"	"203.182.170.159"	"187.124.15.148"	"1505818670.465343000"	"16"	"46"	"1.q-2sck.c.nqflzcgbgvp.pbz.m.06.s.sophosxl.net"	"150"	"10"				"w u h 2 0	#505aab5c0cffa9bc"
"0x000018fc"	"187.124.15.148"	"187.124.245.123"	"1505818670.465475000"	"16"	"46"	"1.q-2sck.c.nqflzcgbgvp.pbz.m.06.s.sophosxl.net"	"150"	"10"				"w u h 2 0	#505aab5c0cffa9bc"
"0x0000e927"	"203.182.110.182"	"187.124.15.148"	"1505818670.470691000"	"16"	"35"	"k.ovqfjvgpu.arg.m.06.s.sophosxl.net"	"139"	"10"				"w u h 8 0	#ba858dab1d7d81e6"
"0x00006990"	"187.124.15.148"	"187.124.245.123"	"1505818670.470810000"	"16"	"35"	"k.ovqfjvgpu.arg.m.06.s.sophosxl.net"	"139"	"10"				"w u h 8 0	#ba858dab1d7d81e6"
"0x0000de56"	"207.190.89.180"	"187.124.15.148"	"1505818670.472865000"	"16"	"241"	"3.1o19sr00nn3npns6p3748spqr84pp35rpr77q7s9so7s45n9r648rq363s32rp2.0s4p1r741p635393648s20q0s0s3sq1popn98sqs37n44060r39on9344r4s1n8.n8185n9n6540np11543pp76q83961oqrr79q7rpns970o9576p.q40snq4pn3p38ssp105pq69r0739ps51npr96039.i.00.s.sophosxl.net"	"423"	"300,300,300"				"x c"
"0x00002e3d"	"187.124.15.148"	"187.124.53.251"	"1505818670.473024000"	"16"	"241"	"3.1o19sr00nn3npns6p3748spqr84pp35rpr77q7s9so7s45n9r648rq363s32rp2.0s4p1r741p635393648s20q0s0s3sq1popn98sqs37n44060r39on9344r4s1n8.n8185n9n6540np11543pp76q83961oqrr79q7rpns970o9576p.q40snq4pn3p38ssp105pq69r0739ps51npr96039.i.00.s.sophosxl.net"	"321"	"300"				"x c"
"0x00006fae"	"203.182.110.182"	"187.124.15.148"	"1505818670.476765000"	"16"	"56"	"1.NqFreire-2sCht.vzntr2.chozngvp.pbz.m.06.s.sophosxl.net"	"160"	"10"				"w u r 2 0	#3cd86b610b26a00e"
"0x0000db60"	"187.124.15.148"	"187.124.245.123"	"1505818670.476888000"	"16"	"56"	"1.NqFreire-2sCht.vzntr2.chozngvp.pbz.m.06.s.sophosxl.net"	"160"	"10"				"w u r 2 0	#3cd86b610b26a00e"
"0x0000b21d"	"207.126.93.146"	"187.124.15.148"	"1505818670.477772000"	"16"	"223"	"3.1o19sr00nn3os2r3p373o7pqr80ro78r7077q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp1s47p5s2r0r33on9305rro3n1.sr1035op29so9r732s75n91r6n3736pq.844pnq98532257q5r7s303q02q47r1o04360so32.i.03.s.sophosxl.net"	"287"					
"0x00009966"	"203.182.110.182"	"187.124.15.148"	"1505818670.477773000"	"16"	"40"	"1.khvq.ro2.3yvsg.pbz.m.06.s.sophosxl.net"	"144"	"10"				"w u r 8 0	#0ed05524ad80b1ed"
"0x00000495"	"187.124.15.148"	"187.124.55.186"	"1505818670.477844000"	"16"	"223"	"3.1o19sr00nn3os2r3p373o7pqr80ro78r7077q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp1s47p5s2r0r33on9305rro3n1.sr1035op29so9r732s75n91r6n3736pq.844pnq98532257q5r7s303q02q47r1o04360so32.i.03.s.sophosxl.net"	"287"					
"0x000038cb"	"187.124.15.148"	"187.124.245.123"	"1505818670.477881000"	"16"	"40"	"1.khvq.ro2.3yvsg.pbz.m.06.s.sophosxl.net"	"144"	"10"				"w u r 8 0	#0ed05524ad80b1ed"
"0x00004bf2"	"51.188.137.157"	"187.124.15.148"	"1505818670.485390000"	"1"	"25"	"e12930.ksd.akamaiedge.net"	"105"	"20"		"23.47.54.23"		
"0x0000112b"	"203.182.86.180"	"187.124.15.148"	"1505818670.496720000"	"16"	"33"	"12.42.93.195.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x000051f2"	"187.124.15.148"	"187.124.245.123"	"1505818670.496832000"	"16"	"33"	"12.42.93.195.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x00007262"	"203.182.170.127"	"187.124.15.148"	"1505818670.497992000"	"16"	"34"	"248.90.157.35.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00002cc9"	"187.124.15.148"	"187.124.245.123"	"1505818670.498101000"	"16"	"34"	"248.90.157.35.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00002271"	"203.182.86.180"	"187.124.15.148"	"1505818670.509015000"	"16"	"34"	"33.66.125.188.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00006f2e"	"187.124.15.148"	"187.124.245.123"	"1505818670.509126000"	"16"	"34"	"33.66.125.188.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00007b4f"	"203.182.164.218"	"187.124.15.148"	"1505818670.510010000"	"16"	"36"	"143.240.241.173.ip.06.s.sophosxl.net"	"113"	"10"				""
"0x00006781"	"187.124.15.148"	"187.124.245.123"	"1505818670.510118000"	"16"	"36"	"143.240.241.173.ip.06.s.sophosxl.net"	"113"	"10"				""
"0x0000fdd4"	"203.182.170.159"	"187.124.15.148"	"1505818670.512017000"	"16"	"51"	"1.j-2s1-2r0-2sfq.hf-h.bcrak.arg.m.06.s.sophosxl.net"	"155"	"10"				"w u h 2 0	#605ee3edb482854b"
"0x000025ff"	"187.124.15.148"	"187.124.245.123"	"1505818670.512146000"	"16"	"51"	"1.j-2s1-2r0-2sfq.hf-h.bcrak.arg.m.06.s.sophosxl.net"	"155"	"10"				"w u h 2 0	#605ee3edb482854b"
"0x00007058"	"203.182.164.218"	"187.124.15.148"	"1505818670.518870000"	"16"	"54"	"1.flap-2si1.zngpu.funerguebhtu.pbz.m.06.s.sophosxl.net"	"158"	"10"				"w u p 2 0	#3583ca1b9b22bbcc"
"0x0000f17d"	"187.124.15.148"	"187.124.245.123"	"1505818670.518998000"	"16"	"54"	"1.flap-2si1.zngpu.funerguebhtu.pbz.m.06.s.sophosxl.net"	"158"	"10"				"w u p 2 0	#3583ca1b9b22bbcc"
"0x0000fa91"	"203.182.110.182"	"187.124.15.148"	"1505818670.521040000"	"16"	"34"	"250.119.196.5.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000c211"	"187.124.15.148"	"187.124.245.123"	"1505818670.521166000"	"16"	"34"	"250.119.196.5.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x000018c7"	"203.182.86.180"	"187.124.15.148"	"1505818670.523442000"	"16"	"33"	"77.73.194.34.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x0000140f"	"187.124.15.148"	"187.124.245.123"	"1505818670.523543000"	"16"	"33"	"77.73.194.34.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x0000b164"	"203.182.170.127"	"187.124.15.148"	"1505818670.528344000"	"16"	"43"	"1.znchfre.hzf.nqgrpu.qr.m.06.s.sophosxl.net"	"147"	"10"				"w u h 2 0	#6a1673f76c17cc52"
"0x000037cd"	"187.124.15.148"	"187.124.245.123"	"1505818670.528444000"	"16"	"43"	"1.znchfre.hzf.nqgrpu.qr.m.06.s.sophosxl.net"	"147"	"10"				"w u h 2 0	#6a1673f76c17cc52"
"0x0000402f"	"203.182.86.180"	"187.124.15.148"	"1505818670.531752000"	"16"	"53"	"1.fcc-2rcy.fc.nanylgvpf.lnubb.pbz.m.06.s.sophosxl.net"	"157"	"10"				"w u h 2 0	#10934ce64d6b1ca7"
"0x00000ede"	"187.124.15.148"	"187.124.245.123"	"1505818670.531884000"	"16"	"53"	"1.fcc-2rcy.fc.nanylgvpf.lnubb.pbz.m.06.s.sophosxl.net"	"157"	"10"				"w u h 2 0	#10934ce64d6b1ca7"
"0x00003b71"	"187.124.15.148"	"187.124.15.158"	"1505818670.536485000"	"12"	"25"	"126.4.48.138.in-addr.arpa"	"118"	"86400"				
"0x0000e62d"	"203.182.170.159"	"187.124.15.148"	"1505818670.544181000"	"16"	"58"	"1.ivfvgbe-2sflap.ivfvgbe.bzavgntwf.pbz.m.06.s.sophosxl.net"	"162"	"10"				"w u h 8 0	#5dfae829f8b89a6d"
"0x00004a72"	"187.124.15.148"	"187.124.245.123"	"1505818670.544313000"	"16"	"58"	"1.ivfvgbe-2sflap.ivfvgbe.bzavgntwf.pbz.m.06.s.sophosxl.net"	"162"	"10"				"w u h 8 0	#5dfae829f8b89a6d"
"0x00006fa3"	"203.182.170.127"	"187.124.15.148"	"1505818670.546758000"	"16"	"51"	"1.362338-2rtvs.vqflap.eypqa.pbz.m.06.s.sophosxl.net"	"155"	"10"				"w u h 8 0	#952d21e915f54a39"
"0x0000d7c4"	"187.124.15.148"	"187.124.245.123"	"1505818670.546854000"	"16"	"51"	"1.362338-2rtvs.vqflap.eypqa.pbz.m.06.s.sophosxl.net"	"155"	"10"				"w u h 8 0	#952d21e915f54a39"
"0x00002825"	"203.182.164.218"	"187.124.15.148"	"1505818670.546945000"	"16"	"43"	"1.zngpu.nq.360lvryq.pbz.m.06.s.sophosxl.net"	"147"	"10"				"w u h 2 0	#2267ff43d644a529"
"0x000061c0"	"187.124.15.148"	"187.124.245.123"	"1505818670.547037000"	"16"	"43"	"1.zngpu.nq.360lvryq.pbz.m.06.s.sophosxl.net"	"147"	"10"				"w u h 2 0	#2267ff43d644a529"
"0x00005378"	"203.182.170.248"	"187.124.15.148"	"1505818670.547123000"	"16"	"34"	"227.214.29.52.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000b32a"	"187.124.15.148"	"187.124.245.123"	"1505818670.547206000"	"16"	"34"	"227.214.29.52.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00005305"	"203.222.229.153"	"187.124.15.148"	"1505818670.550174000"	"16"	"34"	"29.139.86.185.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000e9fd"	"187.124.15.148"	"187.124.245.123"	"1505818670.550294000"	"16"	"34"	"29.139.86.185.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00001f33"	"203.219.233.150"	"187.124.15.148"	"1505818670.564677000"	"16"	"213"	"3.1o19sr00nn3os2r6p37457pqr836079nr777q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss47p5s2r2p70on990s9nq2n0.r2445p8704s1qpr9o2694r.6306o7s6p52674155nsqp2616ps62341nqs570s9.i.03.s.sophosxl.net"	"277"					
"0x00000f03"	"187.124.15.148"	"187.124.55.186"	"1505818670.564783000"	"16"	"213"	"3.1o19sr00nn3os2r6p37457pqr836079nr777q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss47p5s2r2p70on990s9nq2n0.r2445p8704s1qpr9o2694r.6306o7s6p52674155nsqp2616ps62341nqs570s9.i.03.s.sophosxl.net"	"277"					
"0x00009850"	"203.182.164.218"	"187.124.15.148"	"1505818670.571680000"	"16"	"33"	"54.15.12.217.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x00004045"	"187.124.15.148"	"187.124.245.123"	"1505818670.571767000"	"16"	"33"	"54.15.12.217.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x0000d614"	"187.124.15.148"	"187.124.15.125"	"1505818670.572498000"	"12"	"38"	"r._dns-sd._udp.0.4.48.138.in-addr.arpa"	"164"	"3600"				
"0x00001874"	"187.124.15.148"	"187.124.15.125"	"1505818670.572566000"	"12"	"39"	"b._dns-sd._udp.0.24.48.138.in-addr.arpa"	"165"	"3600"				
"0x00007c86"	"203.182.170.159"	"187.124.15.148"	"1505818670.572686000"	"16"	"58"	"1.erqve-2s.ego-pflap.fznegnqfreire.pbz.m.06.s.sophosxl.net"	"162"	"10"				"w u r 2 0	#fc4a06d0ede028cd"
"0x00008706"	"187.124.15.148"	"187.124.245.123"	"1505818670.572805000"	"16"	"58"	"1.erqve-2s.ego-pflap.fznegnqfreire.pbz.m.06.s.sophosxl.net"	"162"	"10"				"w u r 2 0	#fc4a06d0ede028cd"
"0x000047a6"	"203.182.110.182"	"187.124.15.148"	"1505818670.573145000"	"16"	"33"	"2.56.163.152.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x00002434"	"187.124.15.148"	"187.124.245.123"	"1505818670.573232000"	"16"	"33"	"2.56.163.152.ip.06.s.sophosxl.net"	"110"	"10"				""
"0x00003116"	"187.124.15.148"	"187.124.63.241"	"1505818670.582081000"	"33"	"56"	"_kerberos._tcp.Namur._sites.dc._msdcs.PASTEUR.winad.priv"	"174"	"1477"				
"0x00001a8e"	"203.182.86.180"	"187.124.15.148"	"1505818670.583272000"	"16"	"34"	"181.156.18.52.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000206b"	"187.124.15.148"	"187.124.53.176"	"1505818670.583375000"	"1"	"22"	"pokenamur.cwarriors.fr"	"118"	"270,270"		"104.27.163.139,104.27.162.139"		
"0x0000d6b9"	"187.124.15.148"	"187.124.245.123"	"1505818670.583396000"	"16"	"34"	"181.156.18.52.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00005305"	"187.124.15.148"	"187.124.63.241"	"1505818670.590230000"	"33"	"43"	"_kerberos._tcp.dc._msdcs.PASTEUR.winad.priv"	"161"	"1477"				
"0x0000d9ba"	"245.175.200.148"	"187.124.15.148"	"1505818670.590520000"	"1"	"17"	"pixel.univide.com"	"282"	"60,60,60,60,172800,172800,172800,172800"		"34.253.118.195,52.19.211.210,176.34.152.9,54.76.251.132"		
"0x00000c6d"	"187.124.15.148"	"187.124.245.123"	"1505818670.590676000"	"1"	"17"	"pixel.univide.com"	"145"	"60,60,60,60"		"54.76.251.132,52.19.211.210,176.34.152.9,34.253.118.195"		
"0x0000c3b5"	"187.124.15.148"	"187.124.245.123"	"1505818670.591307000"	"28"	"17"	"pixel.univide.com"	"162"	"22"				
"0x0000abb6"	"203.236.188.211"	"187.124.15.148"	"1505818670.593187000"	"16"	"41"	"1.cvkry.nqf.lnubb.pbz.m.06.s.sophosxl.net"	"145"	"10"				"w u h 2 0	#4037a21dcd76bc1c"
"0x0000470f"	"187.124.15.148"	"187.124.245.123"	"1505818670.593313000"	"16"	"41"	"1.cvkry.nqf.lnubb.pbz.m.06.s.sophosxl.net"	"145"	"10"				"w u h 2 0	#4037a21dcd76bc1c"
"0x000037cf"	"203.182.110.182"	"187.124.15.148"	"1505818670.595005000"	"16"	"34"	"80.162.19.213.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000b63e"	"187.124.15.148"	"187.124.245.123"	"1505818670.595085000"	"16"	"34"	"80.162.19.213.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x000042f5"	"203.236.188.211"	"187.124.15.148"	"1505818670.595122000"	"16"	"46"	"1.znchfre.hflap.arkntr.pbz.m.06.s.sophosxl.net"	"150"	"10"				"w u r 6 0	#4c5f76abc08d7b57"
"0x00008dd0"	"187.124.15.148"	"187.124.245.123"	"1505818670.595216000"	"16"	"46"	"1.znchfre.hflap.arkntr.pbz.m.06.s.sophosxl.net"	"150"	"10"				"w u r 6 0	#4c5f76abc08d7b57"
"0x0000697e"	"187.124.15.148"	"187.124.15.180"	"1505818670.597440000"	"12"	"25"	"190.4.48.138.in-addr.arpa"	"129"	"86400"				
"0x0000a097"	"187.124.15.148"	"187.124.61.156"	"1505818670.598719000"	"1"	"13"	"discordapp.io"	"93"	"276"		"127.0.0.1"		
"0x000070c2"	"187.124.15.148"	"187.124.61.156"	"1505818670.599332000"	"28"	"13"	"discordapp.io"	"139"	"254"				
"0x0000339d"	"187.124.15.148"	"187.124.61.156"	"1505818670.600625000"	"1"	"13"	"discordapp.io"	"93"	"276"		"127.0.0.1"		
"0x0000222d"	"203.182.170.159"	"187.124.15.148"	"1505818670.605989000"	"16"	"52"	"1.pevgrb-2szngpu.pbfl.fznngb.arg.m.06.s.sophosxl.net"	"156"	"10"				"w u h 0 0	#1b44de1429569fa2"
"0x00008bd7"	"187.124.15.148"	"187.124.245.123"	"1505818670.606114000"	"16"	"52"	"1.pevgrb-2szngpu.pbfl.fznngb.arg.m.06.s.sophosxl.net"	"156"	"10"				"w u h 0 0	#1b44de1429569fa2"
"0x0000766f"	"203.182.170.127"	"187.124.15.148"	"1505818670.612949000"	"16"	"35"	"85.242.178.107.ip.06.s.sophosxl.net"	"112"	"10"				""
"0x0000a5c3"	"187.124.15.148"	"187.124.245.123"	"1505818670.613025000"	"16"	"35"	"85.242.178.107.ip.06.s.sophosxl.net"	"112"	"10"				""
"0x000095f7"	"203.182.164.218"	"187.124.15.148"	"1505818670.626319000"	"16"	"34"	"98.198.58.216.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000e942"	"187.124.15.148"	"187.124.245.123"	"1505818670.626400000"	"16"	"34"	"98.198.58.216.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000cec2"	"207.222.88.153"	"187.124.15.148"	"1505818670.629511000"	"16"	"229"	"3.1o19sr00n5pq0s95p374q5q0r89srs0p9o77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3psqr77240041o3so38206rssrns.n810579651q0po640859n401r7o7076n85r817.4672588r880233pq34p5ps7914p7o3n3511so3q5.i.08.s.sophosxl.net"	"293"					
"0x00007e52"	"187.124.15.148"	"187.124.187.212"	"1505818670.629612000"	"16"	"229"	"3.1o19sr00n5pq0s95p374q5q0r89srs0p9o77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3psqr77240041o3so38206rssrns.n810579651q0po640859n401r7o7076n85r817.4672588r880233pq34p5ps7914p7o3n3511so3q5.i.08.s.sophosxl.net"	"293"					
"0x0000fc5b"	"203.222.229.153"	"187.124.15.148"	"1505818670.629806000"	"16"	"154"	"2.Vzntvanevhz-2sncv-2shhvq-2sn5o3830ss8qpqn8s32n2rr0n615p0n3onq03.215np01oo87r916s2nn9n4s38p44-2s280-2s200-2s1-2r0.vzntrf.bhgoenva.pbz.m.06.s.sophosxl.net"	"258"	"10"				"w u p 8 0	#3d9556468615aee1"
"0x0000635d"	"187.124.15.148"	"187.124.245.123"	"1505818670.629921000"	"16"	"154"	"2.Vzntvanevhz-2sncv-2shhvq-2sn5o3830ss8qpqn8s32n2rr0n615p0n3onq03.215np01oo87r916s2nn9n4s38p44-2s280-2s200-2s1-2r0.vzntrf.bhgoenva.pbz.m.06.s.sophosxl.net"	"258"	"10"				"w u p 8 0	#3d9556468615aee1"
"0x00004f06"	"203.182.170.159"	"187.124.15.148"	"1505818670.641164000"	"16"	"154"	"2.Vzntvanevhz-2sncv-2shhvq-2s3s0407no6r686082p576rp34481639qqr101.ns6nrqopon626q3161qs33s785s3-2s280-2s200-2s1-2r0.vzntrf.bhgoenva.pbz.m.06.s.sophosxl.net"	"258"	"10"				"w u p 8 0	#c214c487ad87614a"
"0x00007bb4"	"187.124.15.148"	"187.124.245.123"	"1505818670.641302000"	"16"	"154"	"2.Vzntvanevhz-2sncv-2shhvq-2s3s0407no6r686082p576rp34481639qqr101.ns6nrqopon626q3161qs33s785s3-2s280-2s200-2s1-2r0.vzntrf.bhgoenva.pbz.m.06.s.sophosxl.net"	"258"	"10"				"w u p 8 0	#c214c487ad87614a"
"0x0000f595"	"203.182.170.159"	"187.124.15.148"	"1505818670.651650000"	"16"	"89"	"1.vzntrf-2sjvqtrgVpbaf-2sbo-5sybtb-5s67k12-2rcat.jvqtrgf.bhgoenva.pbz.m.06.s.sophosxl.net"	"193"	"10"				"w u p 8 0	#7fe5040302a637bd"
"0x0000548c"	"187.124.15.148"	"187.124.245.123"	"1505818670.651783000"	"16"	"89"	"1.vzntrf-2sjvqtrgVpbaf-2sbo-5sybtb-5s67k12-2rcat.jvqtrgf.bhgoenva.pbz.m.06.s.sophosxl.net"	"193"	"10"				"w u p 8 0	#7fe5040302a637bd"
"0x000051b8"	"203.219.233.150"	"187.124.15.148"	"1505818670.652897000"	"16"	"225"	"3.1o19sr00nn3os2r0p3744932r8346876r577q7s9so7s45n9r695n0qr927o8s2.n5qp9r741p635393648s21qn040rs061q3p18p7s47p5s2r0737r6q119nrs8op.r36o609729qrqs703r52n308r7qs6344r7.122p2q639n0np26n1osq4nn0r1r3487s63p10pr9.i.03.s.sophosxl.net"	"289"					
"0x00002358"	"187.124.15.148"	"187.124.55.186"	"1505818670.652980000"	"16"	"225"	"3.1o19sr00nn3os2r0p3744932r8346876r577q7s9so7s45n9r695n0qr927o8s2.n5qp9r741p635393648s21qn040rs061q3p18p7s47p5s2r0737r6q119nrs8op.r36o609729qrqs703r52n308r7qs6344r7.122p2q639n0np26n1osq4nn0r1r3487s63p10pr9.i.03.s.sophosxl.net"	"289"					
"0x000055ca"	"203.182.170.159"	"187.124.15.148"	"1505818670.664514000"	"16"	"91"	"1.anabJvqtrg-2srkgreanyf-2sboSenzr-2sboSenzr-2rugz.jvqtrgf.bhgoenva.pbz.m.06.s.sophosxl.net"	"195"	"10"				"w u r 8 0	#42daa0763f983571"
"0x00004b65"	"187.124.15.148"	"187.124.245.123"	"1505818670.664642000"	"16"	"91"	"1.anabJvqtrg-2srkgreanyf-2sboSenzr-2sboSenzr-2rugz.jvqtrgf.bhgoenva.pbz.m.06.s.sophosxl.net"	"195"	"10"				"w u r 8 0	#42daa0763f983571"
"0x00008bee"	"207.190.89.180"	"187.124.15.148"	"1505818670.671058000"	"16"	"225"	"3.1o18sr00nn3os2r0p3744932r8346876r577q7s9so7s45n9r695n0qr927o8s2.n5qp9r741p635393648s250131o289npo8pn7050np44n11opo4042o546r7qqr.s11257o025s696302812n215r6p02p2083qp0ron9p1rqq32087s980sno.5s9s76n406qp72q5.i.03.s.sophosxl.net"	"407"	"300,300,300"				"x u"
"0x0000172c"	"187.124.15.148"	"187.124.55.186"	"1505818670.671214000"	"16"	"225"	"3.1o18sr00nn3os2r0p3744932r8346876r577q7s9so7s45n9r695n0qr927o8s2.n5qp9r741p635393648s250131o289npo8pn7050np44n11opo4042o546r7qqr.s11257o025s696302812n215r6p02p2083qp0ron9p1rqq32087s980sno.5s9s76n406qp72q5.i.03.s.sophosxl.net"	"305"	"300"				"x u"
"0x00000e87"	"187.124.15.148"	"187.124.251.249"	"1505818670.699214000"	"1"	"20"	"kadikoypaintball.com"	"116"	"82,82"		"104.24.105.228,104.24.104.228"		
"0x0000d2a4"	"187.124.15.148"	"187.124.251.207"	"1505818670.731689000"	"1"	"15"	"wpad.winad.priv"	"133"	"2133"				
"0x000090e6"	"203.219.233.150"	"187.124.15.148"	"1505818670.754238000"	"16"	"221"	"3.1o19sr00no95638pp36pospqr88rqq0ns477q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3pp5rn7r461q0932no9344r4s1n8.9n3n4o971rsnpp612o55o443rnnq0p.r50p32r9rs3r08o8r51rq5rq62p5s395p89pqs58.i.06.s.sophosxl.net"	"285"					
"0x0000658c"	"187.124.15.148"	"187.124.53.184"	"1505818670.754345000"	"16"	"221"	"3.1o19sr00no95638pp36pospqr88rqq0ns477q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3pp5rn7r461q0932no9344r4s1n8.9n3n4o971rsnpp612o55o443rnnq0p.r50p32r9rs3r08o8r51rq5rq62p5s395p89pqs58.i.06.s.sophosxl.net"	"285"					
"0x0000a67c"	"245.175.198.154"	"187.124.15.148"	"1505818670.759819000"	"1"	"31"	"p31-ckdatabase.fe.apple-dns.net"	"360"	"60,60,60,60,60,60,60,60,172800,172800,172800,172800"		"17.248.148.10,17.248.148.108,17.248.148.74,17.248.148.79,17.248.148.76,17.248.148.72,17.248.148.109,17.248.148.9"		
"0x0000e55f"	"187.124.15.148"	"187.124.197.223"	"1505818670.760018000"	"1"	"31"	"p31-ckdatabase.fe.apple-dns.net"	"223"	"60,60,60,60,60,60,60,60"		"17.248.148.108,17.248.148.79,17.248.148.72,17.248.148.74,17.248.148.9,17.248.148.76,17.248.148.109,17.248.148.10"		
"0x0000f373"	"187.124.15.148"	"187.124.23.212"	"1505818670.785995000"	"33"	"44"	"_ldap._tcp.Namur._sites.dc._msdcs.winad.priv"	"182"	"564,564"				
"0x00003890"	"207.126.93.146"	"187.124.15.148"	"1505818670.791278000"	"16"	"221"	"3.1o19sr00nn3os2r0p37463pqr8631o2sr877q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp7s47p5s2r0638no8008nrs8op.r36s609729nrqp741252o4846n8orn.r0620p19o5q9o745n0r498ss51srr1786o76013r.i.03.s.sophosxl.net"	"285"					
"0x00000628"	"187.124.15.148"	"187.124.55.186"	"1505818670.791379000"	"16"	"221"	"3.1o19sr00nn3os2r0p37463pqr8631o2sr877q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp7s47p5s2r0638no8008nrs8op.r36s609729nrqp741252o4846n8orn.r0620p19o5q9o745n0r498ss51srr1786o76013r.i.03.s.sophosxl.net"	"285"					
"0x000056cf"	"245.175.202.249"	"187.124.15.148"	"1505818670.809294000"	"1"	"36"	"p53-keyvalueservice.fe.apple-dns.net"	"365"	"60,60,60,60,60,60,60,60,172800,172800,172800,172800"		"17.248.148.110,17.248.148.109,17.248.148.108,17.248.148.76,17.248.148.16,17.248.148.74,17.248.148.13,17.248.148.10"		
"0x00007f40"	"203.222.229.153"	"187.124.15.148"	"1505818670.823890000"	"16"	"34"	"127.148.59.52.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000a41a"	"187.124.15.148"	"187.124.245.123"	"1505818670.823998000"	"16"	"34"	"127.148.59.52.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00009f02"	"203.182.86.180"	"187.124.15.148"	"1505818670.826036000"	"16"	"33"	"76.0.250.178.ip.06.s.sophosxl.net"	"124"	"10"				"n 178.250.0.76"
"0x000067ca"	"187.124.15.148"	"187.124.245.123"	"1505818670.826151000"	"16"	"33"	"76.0.250.178.ip.06.s.sophosxl.net"	"124"	"10"				"n 178.250.0.76"
"0x0000dc9f"	"215.214.73.149"	"187.124.15.148"	"1505818670.835575000"	"1"	"11"	"e.nexac.com"	"173"	"30,30"	"gtm02.nexac.com,aws-p-or-dc-redirect-service-1099716482.us-west-2.elb.amazonaws.com"			
